"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fst",0,0.493658808514625,0.105,0.01,0
"Pelo",0,0.257085759811417,0.147,0.017,0
"Parp8",0,-0.692537695979085,0.098,0.156,0
"Emb",0,0.948453784342908,0.26,0,0
"Hmgcs1",0,0.429303524481106,0.193,0.019,0
"Rab10",0,0.620043238803437,0.507,0.111,0
"Asxl2",0,-1.09283995295866,0.172,0.28,0
"Dnmt3a",0,-1.68174405361718,0.206,0.457,0
"Ptrhd1",0,0.386804004324358,0.195,0.003,0
"0610009D07Rik",0,1.22412218415846,0.503,0.004,0
"Atad2b",0,-0.7552092865494,0.098,0.164,0
"Rhob",0,1.75831987887302,0.487,0.005,0
"Laptm4a",0,1.35606228831799,0.772,0.273,0
"Wdr35",0,-0.707197467441684,0.032,0.126,0
"Fam49a",0,0.346905553941051,0.163,0.006,0
"Lpin1",0,-2.32953043481737,0.074,0.494,0
"Rock2",0,-1.56540704757538,0.366,0.548,0
"Pqlc3",0,0.288822116990215,0.152,0.003,0
"Pdia6",0,1.7201658962339,0.593,0.026,0
"Odc1",0,1.16633159379915,0.416,0.091,0
"Hpcal1",0,0.817298823122812,0.33,0.002,0
"Itgb1bp1",0,0.472596442593467,0.25,0.009,0
"Iah1",0,0.588856710782577,0.279,0.003,0
"Adam17",0,0.289426570552233,0.289,0.061,0
"Ywhaq",0,1.55981593716477,0.614,0.022,0
"Kidins220",0,-1.25448458949201,0.144,0.305,0
"Id2",0,1.89502006249002,0.461,0.002,0
"Rsad2",0,1.06719052129129,0.171,0.003,0
"Rps7",0,3.44270599218444,0.57,0.013,0
"Pxdn",0,0.316916147780279,0.139,0.018,0
"Acp1",0,0.620017475028271,0.345,0.027,0
"Lamb1",0,0.540185120197128,0.169,0.02,0
"Ccdc71l",0,0.397253703055581,0.178,0.008,0
"Gdap10",0,-1.60734206647328,0.119,0.338,0
"Twistnb",0,0.382532016141723,0.242,0.033,0
"Ahr",0,0.333256133386604,0.112,0.002,0
"Tspan13",0,1.80753505326691,0.285,0.006,0
"Meox2",0,0.6554406703195,0.191,0.014,0
"Arl4a",0,0.672885145009252,0.268,0.017,0
"Gm17056",0,0.493622757446364,0.147,0.008,0
"Ifrd1",0,0.370711077632031,0.627,0.445,0
"Dock4",0,-0.757329372852243,0.035,0.139,0
"Dnajb9",0,0.983110555903763,0.342,0.007,0
"Stxbp6",0,0.269459007491123,0.104,0.007,0
"Strn3",0,-1.11369161058051,0.343,0.412,0
"Ap4s1",0,0.346911005578048,0.202,0.02,0
"Hectd1",0,-1.13529378903698,0.364,0.422,0
"Akap6",0,-1.03862635940959,0.011,0.181,0
"Sptssa",0,1.26708388792335,0.503,0.009,0
"Eapp",0,0.336175509501072,0.278,0.047,0
"Baz1a",0,0.750185124397897,0.324,0.024,0
"2700097O09Rik",0,-1.31652505011311,0.056,0.269,0
"Fam177a",0,0.559852850225668,0.303,0.03,0
"Psma6",0,1.25002424868773,0.505,0.009,0
"Nfkbia",0,3.18829022155117,0.725,0.03,0
"Ralgapa1",0,-1.15214886216795,0.126,0.29,0
"Trappc6b",0,0.692508545519459,0.388,0.036,0
"Pnn",0,-1.00666202353673,0.321,0.397,0
"Ctage5",0,-1.1990294495383,0.336,0.42,0
"Fbxo33",0,0.287396143288095,0.167,0.02,0
"Prpf39",0,-1.25090870417128,0.127,0.319,0
"Fkbp3",0,0.590343980663759,0.387,0.081,0
"Rps29",0,4.90398810459324,0.975,0.017,0
"Rpl36al",0,2.83401646841677,0.833,0.008,0
"Mgat2",0,0.855988669333108,0.368,0.003,0
"Nemf",0,-0.960705579475495,0.229,0.289,0
"Arf6",0,1.13992970347711,0.475,0.014,0
"Pygl",0,0.25475973683037,0.115,0.003,0
"Tmx1",0,0.465056224991197,0.282,0.029,0
"Frmd6",0,0.31688955362251,0.209,0.052,0
"Actr10",0,0.607523021860728,0.331,0.023,0
"Jkamp",0,0.327839975435032,0.227,0.027,0
"Dhrs7",0,0.690871837258434,0.298,0.006,0
"Ppm1a",0,0.269069638546895,0.249,0.05,0
"Six1",0,-0.743073626407894,0.089,0.166,0
"Slc38a6",0,-0.850111450720249,0.096,0.185,0
"Prkch",0,0.460346831553957,0.145,0.003,0
"Hif1a",0,0.338412165952994,0.373,0.131,0
"Rhoj",0,0.906128730887418,0.293,0.034,0
"Wdr89",0,1.00508811974483,0.378,0.004,0
"Sgpp1",0,0.305399040843477,0.162,0.006,0
"Hspa2",0,0.458765327619018,0.129,0.001,0
"Sptb",0,-0.699759244302865,0.004,0.124,0
"Churc1",0,0.43453856655388,0.353,0.065,0
"Max",0,0.297392881079886,0.332,0.089,0
"Mpp5",0,-2.96446931141529,0.126,0.726,0
"Atp6v1d",0,0.683881280457242,0.362,0.036,0
"Eif2s1",0,0.788724140179957,0.348,0.016,0
"Vti1b",0,0.692221548387604,0.357,0.02,0
"Zfp36l1",0,1.91823667528643,0.651,0.065,0
"Actn1",0,0.383842578208056,0.21,0.035,0
"Exd2",0,-0.973949469586137,0.047,0.206,0
"Erh",0,1.67688067129323,0.605,0.01,0
"Srsf5",0,-0.617517340353534,0.707,0.638,0
"Slc8a3",0,-1.85742530315472,0.001,0.355,0
"Dpf3",0,-1.53449276342317,0.007,0.301,0
"Rbm25",0,-2.48798703803299,0.576,0.885,0
"Aldh6a1",0,-0.726942978587517,0.068,0.158,0
"Npc2",0,3.19030379736809,0.731,0.005,0
"Fcf1",0,0.480728391500131,0.287,0.03,0
"Ylpm1",0,-1.25706689297968,0.149,0.316,0
"Tmed10",0,1.67848430529193,0.674,0.048,0
"Fos",0,4.16520923254166,0.716,0.024,0
"Jdp2",0,0.443631610828535,0.168,0.013,0
"0610007P14Rik",0,0.288897328176221,0.203,0.022,0
"Irf2bpl",0,0.633056450171847,0.29,0.028,0
"2310044G17Rik",0,-0.837201805384847,0.091,0.187,0
"Ahsa1",0,0.939520795615049,0.424,0.022,0
"Sptlc2",0,0.559309806183854,0.29,0.018,0
"Slirp",0,0.921594795938097,0.412,0.011,0
"Snw1",0,0.418167393020986,0.349,0.069,0
"Gpr65",0,0.428589016748191,0.145,0.001,0
"Ptpn21",0,-0.517763902562756,0.048,0.1,0
"Psmc1",0,0.495212429957912,0.334,0.057,0
"Calm1",0,3.07956210055485,0.906,0.129,0
"Ttc7b",0,-0.787845835119862,0.079,0.178,0
"Fbln5",0,0.694800538757826,0.166,0.003,0
"Trip11",0,-1.80890439496317,0.259,0.528,0
"Rin3",0,0.279869229803988,0.124,0.008,0
"Lgmn",0,3.07580705081509,0.49,0.02,0
"Tmem251",0,0.378964876439171,0.245,0.03,0
"Asb2",0,-2.23407458156269,0.031,0.516,0
"Ifi27",0,1.08698842743554,0.459,0.055,0
"Ifi27l2a",0,3.32174022624983,0.505,0.001,0
"Glrx5",0,0.722336442252188,0.343,0.014,0
"Evl",0,0.581826915508704,0.245,0.008,0
"B830012L14Rik",0,-2.38266666839694,0.028,0.101,0
"Mirg",0,-3.0560343168706,0.039,0.131,0
"Hsp90aa1",0,3.47098589905294,0.825,0.082,0
"Ankrd9",0,-1.09258942425161,0.047,0.225,0
"Tnfaip2",0,0.278634707808944,0.261,0.149,0
"Eif5",0,0.838821677514318,0.684,0.248,0
"Ckb",0,1.33343341869109,0.403,0.018,0
"Bag5",0,0.48368358783658,0.206,0.009,0
"2010107E04Rik",0,1.91483136458027,0.684,0.029,0
"Adssl1",0,-1.06223986166227,0.201,0.359,0
"Siva1",0,0.708966371409807,0.315,0.002,0
"Akt1",0,0.583993602923114,0.367,0.049,0
"Pld4",0,1.17889043377331,0.295,0.007,0
"Ahnak2",0,0.256357474878936,0.183,0.021,0
"Gpr132",0,0.47191248267335,0.132,0,0
"Crip2",0,1.81623937913813,0.396,0.02,0
"Crip1",0,4.10953534104575,0.816,0.007,0
"Ighm",0,0.271077452273609,0.118,0.042,0
"Wdr60",0,-0.888972747409004,0.047,0.164,0
"Sepp1",0,3.47037186357746,0.681,0.01,0
"Ghr",0,-1.42259190065338,0.114,0.346,0
"Oxct1",0,0.269828369972464,0.343,0.09,0
"Rpl37",0,4.49907492699289,0.965,0.02,0
"Ptger4",0,0.446697227059138,0.14,0.001,0
"Dab2",0,0.967588946998249,0.341,0.031,0
"Fyb",0,1.23326426710175,0.325,0.005,0
"Osmr",0,0.477676840369119,0.172,0.017,0
"Wdr70",0,-0.866127911754213,0.086,0.188,0
"2410089E03Rik",0,-0.674562602870429,0.087,0.143,0
"Nipbl",0,-1.3114406683381,0.38,0.485,0
"Il7r",0,0.476828932625182,0.114,0,0
"Brix1",0,0.492519861000228,0.229,0.017,0
"Sub1",0,2.38597614080399,0.753,0.009,0
"Golph3",0,0.440435036340672,0.267,0.027,0
"Basp1",0,1.53639473962932,0.355,0.003,0
"Fam134b",0,-1.9620288578499,0.167,0.4,0
"Zfp622",0,0.556896750125363,0.259,0.013,0
"Fam105a",0,0.789138935652376,0.253,0.001,0
"Trio",0,-1.01971180872209,0.165,0.265,0
"Dap",0,1.04601876974145,0.406,0.001,0
"Ankrd33b",0,-1.18937869005481,0.098,0.263,0
"Cct5",0,1.44376717241464,0.578,0.026,0
"0610007N19Rik",0,0.470533382923597,0.151,0.005,0
"Sdc2",0,0.884988639945042,0.221,0.008,0
"Cpq",0,0.60454092192577,0.24,0.025,0
"Matn2",0,0.318835155591174,0.106,0.004,0
"Rpl30",0,4.02059234070148,0.942,0.021,0
"Vps13b",0,-0.811567740334186,0.09,0.172,0
"Cox6c",0,2.20686561519908,0.846,0.139,0
"Polr2k",0,0.931485023798542,0.413,0.011,0
"Pabpc1",0,0.941896721949315,0.81,0.357,0
"Ywhaz",0,1.29334647962553,0.57,0.049,0
"Zfp706",0,0.959183828993627,0.52,0.059,0
"Ubr5",0,-1.60604246833913,0.237,0.47,0
"Klf10",0,0.377050029883684,0.226,0.047,0
"Atp6v1c1",0,0.60387750540278,0.301,0.032,0
"Abra",0,-1.40891069124473,0.012,0.249,0
"Eif3e",0,1.7176843989069,0.665,0.034,0
"Emc2",0,0.35797204429498,0.295,0.051,0
"Eny2",0,0.73397765819832,0.422,0.057,0
"Trps1",0,-0.881401525391657,0.3,0.331,0
"Eif3h",0,2.15504656454314,0.738,0.008,0
"Rad21",0,0.502650723560766,0.265,0.024,0
"Gm10020",0,0.459388186163162,0.179,0,0
"Med30",0,0.507681324061079,0.239,0.002,0
"Col14a1",0,0.813654493118311,0.14,0.011,0
"Mrpl13",0,0.288714271781907,0.281,0.049,0
"Derl1",0,0.713855020842783,0.413,0.042,0
"9130401M01Rik",0,0.302950803917495,0.19,0.014,0
"Fbxo32",0,-1.93451807876904,0.089,0.362,0
"Ndufb9",0,1.78996625219776,0.65,0.016,0
"Trib1",0,0.725845185073159,0.374,0.096,0
"Myc",0,0.953030436080663,0.227,0.01,0
"Fam49b",0,1.15373620313248,0.409,0.033,0
"Phf20l1",0,-1.28185864981122,0.23,0.378,0
"Sla",0,0.364504692022629,0.135,0,0
"Ndrg1",0,1.17301474116174,0.319,0.005,0
"St3gal1",0,0.432937655381032,0.205,0.01,0
"Trappc9",0,-0.815218347243285,0.071,0.168,0
"Chrac1",0,0.556020125484707,0.321,0.03,0
"Ptp4a3",0,-1.71450278454485,0.231,0.561,0
"Ly6e",0,3.14875614376841,0.714,0.009,0
"Ly6a",0,3.08505041930815,0.452,0.005,0
"Ly6c1",0,2.81157443232354,0.304,0.007,0
"Ly6c2",0,1.23954885994928,0.141,0,0
"Gpihbp1",0,1.83316441053959,0.139,0.011,0
"Gsdmd",0,0.359390624728409,0.193,0.009,0
"Eef1d",0,1.77730663066942,0.703,0.059,0
"Puf60",0,0.337903814084986,0.363,0.105,0
"Plec",0,-1.2394267065687,0.386,0.53,0
"Exosc4",0,0.324367763799189,0.189,0.015,0
"Maf1",0,0.413020845811425,0.309,0.057,0
"Vps28",0,0.94384986223152,0.407,0.01,0
"Rpl8",0,4.30297895285418,0.965,0.027,0
"Apol6",0,-0.932834883087939,0.005,0.145,0
"Rbfox2",0,-1.92439274278012,0.176,0.512,0
"Myh9",0,0.796306152501263,0.432,0.073,0
"Txn2",0,0.375050023345975,0.452,0.14,0
"Eif3d",0,0.774858462020881,0.394,0.036,0
"Ift27",0,0.35583725248185,0.191,0.012,0
"Pvalb",0,-0.96372722247367,0.046,0.492,0
"Ncf4",0,0.740277516986024,0.239,0.003,0
"Csf2rb",0,0.719342106263061,0.206,0.003,0
"Mpst",0,0.330558933156004,0.146,0.003,0
"C1qtnf6",0,0.385482815763666,0.138,0.005,0
"Rac2",0,1.33648171611325,0.327,0.001,0
"Cyth4",0,0.709579610623751,0.251,0.009,0
"Sh3bp1",0,0.279506477896439,0.137,0.003,0
"Lgals1",0,4.07403827198071,0.783,0.027,0
"Nol12",0,0.351165988482165,0.201,0.014,0
"Triobp",0,0.428014889381921,0.218,0.032,0
"H1f0",0,0.778308553689679,0.287,0.019,0
"Eif3l",0,0.748072796700093,0.402,0.037,0
"Polr2f",0,1.05950170974342,0.45,0.004,0
"Pick1",0,-1.26252497842141,0.043,0.272,0
"Maff",0,1.36169478958075,0.323,0.003,0
"Kdelr3",0,0.411100022021956,0.142,0.007,0
"Ddx17",0,-1.8625153617338,0.361,0.643,0
"Tomm22",0,1.18026893582674,0.512,0.016,0
"Sun2",0,-1.21841134264519,0.138,0.317,0
"Apobec3",0,0.559101429900176,0.221,0.011,0
"Rpl3",0,4.16120379341475,0.924,0.02,0
"Syngr1",0,1.09350255482969,0.196,0.014,0
"Atf4",0,1.33659354195796,0.664,0.145,0
"Rps19bp1",0,0.489126890967012,0.228,0.009,0
"Tnrc6b",0,-2.21346293705491,0.263,0.646,0
"St13",0,0.782812629300438,0.528,0.107,0
"Rbx1",0,1.6673988259973,0.681,0.05,0
"Tef",0,-2.36551689680458,0.103,0.591,0
"Phf5a",0,0.668120992421675,0.349,0.026,0
"Aco2",0,-1.61249775345917,0.336,0.527,0
"Pmm1",0,0.288930605088495,0.153,0.008,0
"Nhp2l1",0,1.55200601726373,0.577,0.013,0
"Srebf2",0,0.259145875942883,0.172,0.025,0
"Naga",0,0.261466795788374,0.198,0.03,0
"Smdt1",0,1.86617638731495,0.669,0.006,0
"Ndufa6",0,1.74649461826579,0.672,0.028,0
"Rrp7a",0,0.371862137536156,0.214,0.014,0
"Cyb5r3",0,1.08677327122622,0.399,0.006,0
"Tspo",0,2.46155944358513,0.712,0.001,0
"Fbln1",0,0.682955776852975,0.121,0.002,0
"Atxn10",0,0.641879785881364,0.333,0.02,0
"Gramd4",0,-0.565174107601163,0.063,0.111,0
"Cerk",0,0.409590290959249,0.218,0.018,0
"Creld2",0,0.460944879085034,0.211,0.007,0
"Pim3",0,1.17126718832312,0.339,0.04,0
"Mapk12",0,-1.79579780130396,0.078,0.47,0
"Plxnb2",0,0.571955856841957,0.275,0.011,0
"Dennd6b",0,-0.881346863442087,0.01,0.175,0
"Chkb",0,-0.848381723298822,0.194,0.268,0
"Cpne8",0,0.297228698913644,0.114,0.006,0
"Kif21a",0,-1.29275920353637,0.037,0.243,0
"Yaf2",0,0.453603990718539,0.198,0.003,0
"Zcrb1",0,0.544864572091614,0.449,0.102,0
"Twf1",0,0.396064602167791,0.274,0.035,0
"2610037D02Rik",0,-0.906645186322736,0.093,0.209,0
"Slc38a1",0,0.477218560264279,0.18,0.003,0
"Slc48a1",0,0.573457384729746,0.3,0.03,0
"Pfkm",0,-3.21863156211642,0.058,0.772,0
"Kansl2",0,-0.888825823624515,0.195,0.273,0
"Adcy6",0,-0.512072235814527,0.048,0.104,0
"Rnd1",0,1.10921637046287,0.109,0.003,0
"Fkbp11",0,0.316708986468975,0.106,0.002,0
"Arf3",0,0.575963274231039,0.282,0.007,0
"Kmt2d",0,-0.756509109687451,0.134,0.208,0
"Tuba1b",0,1.90141812314643,0.615,0.008,0
"Tuba1a",0,2.2078905583537,0.522,0.006,0
"Tuba1c",0,1.02343971659654,0.33,0.001,0
"Prpf40b",0,-0.971516239626923,0.041,0.203,0
"Tmbim6",0,2.05926408517785,0.753,0.044,0
"Gpd1",0,-0.612685044535858,0.017,0.12,0
"Cox14",0,1.06393703603398,0.478,0.025,0
"Cers5",0,0.418946534193929,0.234,0.019,0
"Lima1",0,0.517888509000167,0.277,0.04,0
"Dazap2",0,1.50717586653949,0.564,0.018,0
"Smagp",0,0.477672314996688,0.136,0.001,0
"Bin2",0,0.338947502691476,0.132,0.001,0
"Acvrl1",0,0.631830692589484,0.254,0.014,0
"Grasp",0,0.488893974937999,0.179,0.018,0
"9430023L20Rik",0,0.443655923799263,0.225,0.014,0
"Eif4b",0,0.58923569137475,0.439,0.088,0
"Igfbp6",0,2.4895400981347,0.252,0.007,0
"Csad",0,-0.821713448759861,0.099,0.179,0
"Itgb7",0,0.460811158739721,0.121,0.001,0
"Rarg",0,0.334747493944301,0.145,0.012,0
"Mfsd5",0,0.306164931931844,0.162,0.002,0
"Pfdn5",0,2.69716171208898,0.845,0.011,0
"Prr13",0,1.40853550886881,0.502,0.01,0
"Pcbp2",0,0.287732562734639,0.748,0.406,0
"ATF7",0,-1.08116352796118,0.104,0.245,0
"Calcoco1",0,-0.591244770298798,0.07,0.131,0
"Hoxc10",0,-0.573419815385196,0.083,0.135,0
"Hoxc9",0,-0.712002728407929,0.06,0.15,0
"Hoxc8",0,-1.31218077991713,0.023,0.251,0
"Hoxc6",0,-0.544485954453919,0.033,0.101,0
"Hoxc4",0,-0.589083332681075,0.018,0.104,0
"Hnrnpa1",0,1.18679839349758,0.553,0.084,0
"Copz1",0,0.551075038740527,0.329,0.034,0
"Zfp385a",0,0.264846925085628,0.145,0.014,0
"Itga5",0,0.433174123673582,0.216,0.021,0
"Nckap1l",0,0.567052575929974,0.217,0.003,0
"Srl",0,-1.21556789731633,0.019,0.249,0
"Tfap4",0,-0.540357076413564,0.039,0.105,0
"Pam16",0,0.263686513196742,0.129,0.012,0
"Vasn",0,0.39354543104723,0.133,0.005,0
"Hmox2",0,0.79272330544831,0.341,0.006,0
"Cdip1",0,-0.666614558208947,0.092,0.165,0
"Rbfox1",0,-3.66236331817061,0.02,0.8,0
"Carhsp1",0,0.64730206592169,0.259,0.004,0
"Emp2",0,0.360901889665059,0.136,0.009,0
"Nubp1",0,0.427668837939062,0.222,0.006,0
"Socs1",0,0.520245517736364,0.165,0.005,0
"Litaf",0,1.93898148250819,0.61,0.006,0
"Rsl1d1",0,0.50430807282372,0.349,0.082,0
"Gspt1",0,0.3947314595144,0.323,0.068,0
"Snx29",0,-0.897853524777702,0.086,0.177,0
"Ntan1",0,0.655964348755869,0.372,0.034,0
"Abcc1",0,-1.00576165363357,0.136,0.245,0
"Ube2v2",0,0.418044134399283,0.269,0.032,0
"Prkdc",0,-0.565414372255896,0.036,0.1,0
"Mzt2",0,0.299444789766379,0.133,0.003,0
"Sdf2l1",0,0.822359628060507,0.284,0,0
"Ube2l3",0,1.34424404902369,0.553,0.025,0
"P2rx6",0,-0.755205584427987,0.007,0.135,0
"Smpd4",0,-0.583279998991959,0.05,0.117,0
"Dgcr6",0,0.363980523189184,0.199,0.013,0
"Ranbp1",0,1.56186450440428,0.551,0.013,0
"Dgcr8",0,-0.629852289012081,0.055,0.134,0
"Tango2",0,-1.65509058642079,0.111,0.339,0
"Comt",0,0.789985007261473,0.532,0.111,0
"Tbx1",0,-1.11990110839306,0.017,0.202,0
"Cldn5",0,1.53959217056788,0.118,0.005,0
"2510002D24Rik",0,-0.627055853802373,0.092,0.15,0
"Mrpl40",0,0.446314077318943,0.219,0.002,0
"Klhl24",0,-1.00587894147529,0.162,0.276,0
"Yeats2",0,-0.598903898357419,0.067,0.122,0
"Abcc5",0,-1.94613967670166,0.128,0.495,0
"Ap2m1",0,1.23482423315473,0.556,0.044,0
"Psmd2",0,0.439451248234011,0.389,0.098,0
"Eif4g1",0,-1.10087064543622,0.415,0.485,0
"Polr2h",0,0.379476232057781,0.194,0.011,0
"Dnajb11",0,0.874342373015149,0.409,0.021,0
"Rtp4",0,0.918533209920797,0.285,0.01,0
"Bcl6",0,-1.04038672779679,0.103,0.222,0
"Trp63",0,-0.738725220790054,0.003,0.113,0
"Ccdc50",0,-2.590755064953,0.326,0.73,0
"Hes1",0,0.955290566368284,0.281,0.089,0
"Fam43a",0,0.586270858575193,0.131,0.007,0
"Ppp1r2",0,1.71376743028626,0.575,0.042,0
"Apod",0,2.17002206609016,0.194,0.008,0
"Dlg1",0,-0.904696880338241,0.128,0.222,0
"Ncbp2",0,0.27724506020113,0.212,0.028,0
"Pak2",0,0.599213357064292,0.444,0.087,0
"Pigx",0,0.354241636007041,0.205,0.014,0
"Nrros",0,0.656173713001751,0.235,0.005,0
"Tctex1d2",0,0.412457217740581,0.212,0.012,0
"Tfrc",0,-1.06111635382837,0.1,0.229,0
"Tnk2",0,-1.43761397175701,0.044,0.303,0
"1700021K19Rik",0,-0.612416980614621,0.058,0.128,0
"Rpl35a",0,4.69118102985866,0.977,0.022,0
"Snx4",0,0.314563900612385,0.227,0.028,0
"Heg1",0,0.379426096478997,0.191,0.036,0
"Itgb5",0,0.782733901493722,0.386,0.054,0
"Parp14",0,0.747019559029316,0.258,0.013,0
"Dtx3l",0,0.343466134403387,0.156,0.008,0
"Fam162a",0,0.793466067991863,0.324,0.008,0
"Cd86",0,0.5497219222314,0.18,0.004,0
"Hcls1",0,0.853527350951762,0.285,0.002,0
"Fbxo40",0,-1.5328281670386,0.007,0.295,0
"Ndufb4",0,1.4482912231143,0.559,0.006,0
"Fstl1",0,1.82151186912931,0.286,0.025,0
"Lrrc58",0,0.390142664486284,0.429,0.118,0
"Cox17",0,0.819116217084583,0.398,0.047,0
"Adprh",0,0.616784472377316,0.318,0.018,0
"Arhgap31",0,0.54369349638068,0.266,0.075,0
"Zbtb20",0,-2.38787716571728,0.485,0.913,0
"Qtrtd1",0,-0.687323791284916,0.041,0.132,0
"Atp6v1a",0,0.45658823681308,0.413,0.122,0
"Naa50",0,0.390219433950715,0.446,0.151,0
"Gm608",0,-1.34306104311334,0.073,0.288,0
"Ccdc80",0,0.675675419102463,0.174,0.034,0
"Atg3",0,0.59648524992367,0.386,0.048,0
"Cd200",0,1.34144716581718,0.229,0.008,0
"Cd47",0,1.78794005774244,0.69,0.057,0
"Alcam",0,0.400345054495841,0.14,0.001,0
"Nfkbiz",0,1.34940651605063,0.368,0.016,0
"RPL24",0,3.50582633555441,0.879,0.009,0
"Pcnp",0,0.326480668687281,0.409,0.125,0
"Trmt10c",0,0.265923601533252,0.129,0.01,0
"Abi3bp",0,0.27579917186228,0.186,0.086,0
"Tfg",0,0.552035130998872,0.31,0.024,0
"Filip1l",0,-2.58400667554061,0.233,0.728,0
"Col8a1",0,0.545388592514466,0.103,0.004,0
"Cldn25",0,0.538284422265647,0.318,0.053,0
"Arl13b",0,0.251226934055006,0.19,0.039,0
"Pros1",0,0.676041770290349,0.252,0.004,0
"Cggbp1",0,0.829205928471988,0.414,0.03,0
"Chmp2b",0,0.536527418478725,0.268,0.013,0
"Gbe1",0,-0.811863698545561,0.11,0.182,0
"Samsn1",0,0.699978889230998,0.135,0,0
"Nrip1",0,-1.6088676998934,0.234,0.435,0
"Gm9843",0,1.96966739434349,0.484,0.001,0
"2810055G20Rik",0,-1.3149710484551,0.159,0.347,0
"Btg3",0,0.467373711782559,0.144,0.001,0
"Jam2",0,0.852188984082676,0.149,0.01,0
"Atp5j",0,2.22323011700259,0.794,0.07,0
"App",0,1.97413656046989,0.638,0.016,0
"Cyyr1",0,0.690723365088784,0.103,0.009,0
"Adamts1",0,0.773714605914822,0.258,0.109,0
"Adamts5",0,0.598583395355288,0.183,0.042,0
"Cct8",0,1.03400869124873,0.507,0.06,0
"Sod1",0,0.848041150790826,0.4,0.038,0
"Paxbp1",0,-1.12310771968501,0.141,0.292,0
"Ifnar2",0,0.940890851220164,0.399,0.007,0
"Il10rb",0,1.09100569842843,0.395,0.006,0
"Ifngr2",0,0.764450387941176,0.349,0.016,0
"Son",0,-2.55264096642819,0.742,0.955,0
"Atp5o",0,1.33687325090617,0.64,0.11,0
"Mrps6",0,0.443652407786666,0.185,0.008,0
"Smim11",0,0.882886056086639,0.382,0.009,0
"Rcan1",0,0.423612426421272,0.189,0.048,0
"Runx1",0,0.978169828770335,0.392,0.037,0
"Cbr1",0,0.316662728641132,0.164,0.007,0
"Cbr3",0,0.30232372353911,0.126,0.001,0
"Dopey2",0,-0.688734022413172,0.081,0.146,0
"Pigp",0,0.632451736997058,0.298,0.024,0
"Ets2",0,0.978686727605626,0.325,0.038,0
"Brwd1",0,-1.53396168580323,0.213,0.437,0
"Hmgn1",0,0.878301472574142,0.507,0.144,0
"Sh3bgr",0,-1.51025397107138,0.04,0.375,0
"C2cd2",0,-1.98851522117569,0.061,0.44,0
"Scaf8",0,-0.818864211446658,0.116,0.191,0
"Tmem242",0,0.317806727718837,0.18,0.013,0
"Synj2",0,-0.855858845712886,0.062,0.166,0
"Gtf2h5",0,0.830919149776778,0.474,0.053,0
"Dynlt1f",0,0.269235958291312,0.132,0,0
"Ezr",0,0.827840589438679,0.266,0.004,0
"Rnaset2b",0,0.472037720003301,0.241,0.021,0
"Rps6ka2",0,-0.94259024691845,0.031,0.18,0
"Fndc1",0,0.510166026374305,0.175,0.042,0
"Rnaset2a",0,0.622899338037671,0.259,0.013,0
"Fgfr1op",0,-1.79614399250078,0.092,0.415,0
"Mpc1",0,0.717977379458983,0.545,0.152,0
"Sft2d1",0,0.456834438667836,0.265,0.027,0
"Qk",0,-1.29578331128722,0.515,0.549,0
"Agpat4",0,0.557857111241638,0.242,0.005,0
"Mrpl18",0,0.708900131806331,0.358,0.026,0
"Tcp1",0,0.791233811938969,0.488,0.084,0
"Wtap",0,0.361362595433615,0.3,0.063,0
"Sod2",0,0.915790807980139,0.467,0.094,0
"Smoc2",0,1.90256537473969,0.179,0.038,0
"Thbs2",0,0.474425434631723,0.119,0.009,0
"Psmb1",0,1.79278378841615,0.695,0.037,0
"Rgmb",0,0.330733000871663,0.146,0.012,0
"Has1",0,1.06935641843764,0.106,0,0
"Ppp2r1a",0,0.717822949561686,0.369,0.026,0
"Zfp160",0,-0.604517432489396,0.029,0.111,0
"Thoc6",0,0.30910895967941,0.181,0.017,0
"Hcfc1r1",0,1.06979587978456,0.44,0.013,0
"Tnfrsf12a",0,1.45200174376864,0.392,0.061,0
"Srrm2",0,-1.72576910492502,0.67,0.835,0
"Tceb2",0,2.46842396919585,0.801,0.005,0
"Amdhd2",0,0.330288302400336,0.221,0.038,0
"Atp6v0c",0,3.07811644655513,0.792,0.046,0
"Tbc1d24",0,-0.719571528666608,0.036,0.125,0
"E4f1",0,-0.578037731376758,0.056,0.138,0
"Pgp",0,0.442628593854237,0.229,0.017,0
"Slc9a3r2",0,1.18446284801758,0.162,0.017,0
"Gfer",0,0.318759990974995,0.19,0.016,0
"Rps2",0,4.18981740697304,0.934,0.032,0
"Snhg9",0,-0.370044253273869,0.054,0.101,0
"Ndufb10",0,1.25999989457564,0.613,0.083,0
"Rpl3l",0,-2.17266176681219,0.024,0.534,0
"Msrb1",0,1.62373678825923,0.435,0.018,0
"Hagh",0,0.279455295109544,0.212,0.031,0
"Nubp2",0,0.315178632369488,0.17,0.006,0
"Mapk8ip3",0,-0.970246198437759,0.102,0.234,0
"Mrps34",0,0.457204261967099,0.238,0.012,0
"Tmem204",0,0.385067649685294,0.1,0.002,0
"Telo2",0,-0.714467260121368,0.082,0.153,0
"Ube2i",0,0.822772020618837,0.554,0.117,0
"Rhot2",0,-0.777891759991782,0.057,0.169,0
"Rab11fip3",0,-1.44189340055015,0.028,0.286,0
"Gm8186",0,0.511045449276317,0.197,0,0
"Mrpl28",0,0.467816941493804,0.322,0.047,0
