"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crip2.1",3.56951875610016e-33,-0.68276471142296,0.683,0.611,1.00849613416098e-28,"FAPs (Adipogenic)","Crip2"
"Pik3ip1",7.29671476850608e-33,-0.276970402172203,0.098,0.174,2.06154082354602e-28,"FAPs (Adipogenic)","Pik3ip1"
"Vat1.2",8.9834586990932e-33,-0.504809933081297,0.75,0.601,2.5380965862548e-28,"FAPs (Adipogenic)","Vat1"
"Hspa1b.2",1.05119438829757e-32,-1.93846772353751,0.506,0.502,2.96993950525714e-28,"FAPs (Adipogenic)","Hspa1b"
"Nfix",1.20383963170711e-32,-0.31281232281611,0.952,0.808,3.4012081114621e-28,"FAPs (Adipogenic)","Nfix"
"Glul.2",1.43199766739579e-32,-1.13596238712568,0.606,0.531,4.04582300969333e-28,"FAPs (Adipogenic)","Glul"
"Lmo2",2.24564898682703e-32,-0.518959622373118,0.296,0.339,6.34463208248242e-28,"FAPs (Adipogenic)","Lmo2"
"Atf5",3.33093898070632e-32,-0.638530486591598,0.772,0.629,9.41090190218956e-28,"FAPs (Adipogenic)","Atf5"
"Gfpt2.2",6.86009967372894e-32,-1.10435003615033,0.701,0.587,1.93818396081864e-27,"FAPs (Adipogenic)","Gfpt2"
"Sqstm1",2.05510643644838e-31,-0.561802309269446,0.826,0.691,5.80629221489762e-27,"FAPs (Adipogenic)","Sqstm1"
"Svep1.2",2.3403903420724e-31,-0.554819728701506,0.621,0.554,6.61230483345715e-27,"FAPs (Adipogenic)","Svep1"
"mt-Rnr1",2.95150754903568e-31,-0.743487439356324,0.795,0.737,8.33889427829051e-27,"FAPs (Adipogenic)","mt-Rnr1"
"Glt8d2",3.24078320532022e-31,-0.279025384575945,0.103,0.176,9.15618478999123e-27,"FAPs (Adipogenic)","Glt8d2"
"Dpysl2",4.00047846132988e-31,-0.520104282548504,0.823,0.646,1.13025517967953e-26,"FAPs (Adipogenic)","Dpysl2"
"Sntb2",6.75312815976249e-31,-0.519173462331363,0.739,0.593,1.9079612989777e-26,"FAPs (Adipogenic)","Sntb2"
"Efemp1.2",8.21049176788966e-31,-0.880979653835937,0.565,0.526,2.31971023918187e-26,"FAPs (Adipogenic)","Efemp1"
"Atp6v1f.1",9.3677730082263e-31,-0.411585048410367,0.852,0.669,2.64667690801418e-26,"FAPs (Adipogenic)","Atp6v1f"
"Prdm8.2",9.83846973395209e-31,-0.297506984755493,0.072,0.142,2.77966285393348e-26,"FAPs (Adipogenic)","Prdm8"
"Gem.2",1.67970531318926e-30,-0.767020002067614,0.722,0.617,4.74567142135363e-26,"FAPs (Adipogenic)","Gem"
"Agap1.1",1.7703418013959e-30,-0.540959502908311,0.286,0.32,5.00174669148384e-26,"FAPs (Adipogenic)","Agap1"
"Marcks.1",3.31347029811219e-30,-0.340969021964951,0.984,0.908,9.36154763325636e-26,"FAPs (Adipogenic)","Marcks"
"Crip1.2",3.94088479184361e-30,-0.464188530183185,0.993,0.968,1.11341818023957e-25,"FAPs (Adipogenic)","Crip1"
"Col5a3.2",5.61650732998789e-30,-0.536690765007174,0.874,0.743,1.58683181594148e-25,"FAPs (Adipogenic)","Col5a3"
"Iigp1.2",6.7587609453514e-30,-0.420625900922851,0.483,0.312,1.90955272989013e-25,"FAPs (Adipogenic)","Iigp1"
"2810055G20Rik.2",2.89346616941061e-29,-0.559698754630605,0.466,0.445,8.17490996843578e-25,"FAPs (Adipogenic)","2810055G20Rik"
"Clu.2",2.9388359369446e-29,-0.601654880579453,0.068,0.136,8.30309317264957e-25,"FAPs (Adipogenic)","Clu"
"Olfml2a.2",3.25341948667617e-29,-0.28145204076009,0.043,0.106,9.19188607570617e-25,"FAPs (Adipogenic)","Olfml2a"
"Jup.1",5.43701899002611e-29,-0.424504973766815,0.266,0.315,1.53612097525208e-24,"FAPs (Adipogenic)","Jup"
"Cltb.1",6.60928250032964e-29,-0.519417010773303,0.772,0.619,1.86732058481813e-24,"FAPs (Adipogenic)","Cltb"
"Mettl7a1",1.16127887352687e-28,-0.321386126976643,0.121,0.187,3.28096120137548e-24,"FAPs (Adipogenic)","Mettl7a1"
"Plac9b.2",1.52275009135659e-28,-0.555430556975774,0.161,0.222,4.30222583310977e-24,"FAPs (Adipogenic)","Plac9b"
"Dnaja1.2",2.39462253899648e-28,-0.704667709501896,0.947,0.835,6.76552705942674e-24,"FAPs (Adipogenic)","Dnaja1"
"Ddr2.2",2.55201001048546e-28,-0.509127488477617,0.779,0.62,7.21019388262456e-24,"FAPs (Adipogenic)","Ddr2"
"Fbln1.2",7.68279986015482e-28,-1.01528624993132,0.591,0.496,2.17062144448954e-23,"FAPs (Adipogenic)","Fbln1"
"Bmp1.2",1.62606168751189e-27,-0.395219889092783,0.847,0.677,4.59411208572735e-23,"FAPs (Adipogenic)","Bmp1"
"Ginm1",3.27036501887084e-27,-0.495782853825147,0.644,0.525,9.23976228781579e-23,"FAPs (Adipogenic)","Ginm1"
"Ms4a4d.2",1.17715689704828e-26,-0.486552110486555,0.754,0.622,3.3258213812305e-22,"FAPs (Adipogenic)","Ms4a4d"
"Igf2.2",2.86761176198074e-26,-0.778777255013631,0.074,0.139,8.10186351112418e-22,"FAPs (Adipogenic)","Igf2"
"Apoe.2",5.70639361203536e-26,-1.18824217672638,0.324,0.383,1.61222738720835e-21,"FAPs (Adipogenic)","Apoe"
"Ndn",7.52334991639395e-26,-0.395813160628729,0.858,0.688,2.12557205187878e-21,"FAPs (Adipogenic)","Ndn"
"Socs3",1.23575641277663e-25,-0.913572128484857,0.841,0.7,3.49138259301782e-21,"FAPs (Adipogenic)","Socs3"
"Ppp1r2",1.30788982759224e-25,-0.39492280314304,0.894,0.736,3.69518112989635e-21,"FAPs (Adipogenic)","Ppp1r2"
"Rian",4.56672519367314e-25,-0.283735103927346,0.646,0.418,1.29023686896847e-20,"FAPs (Adipogenic)","Rian"
"Gas1.2",5.90864447944567e-25,-0.661552414734242,0.858,0.708,1.66936932477779e-20,"FAPs (Adipogenic)","Gas1"
"Gas6.2",2.44080411880629e-24,-0.640925679023408,0.606,0.56,6.89600387686342e-20,"FAPs (Adipogenic)","Gas6"
"mt-Nd4.1",5.79945362619104e-24,-0.458635959164075,0.978,0.932,1.63851963300775e-19,"FAPs (Adipogenic)","mt-Nd4"
"Nova1.2",1.43364083862447e-23,-0.422943270019397,0.224,0.265,4.05046546136572e-19,"FAPs (Adipogenic)","Nova1"
"Plagl1.2",1.88219458198951e-23,-0.460006766208736,0.522,0.327,5.31776435249495e-19,"FAPs (Adipogenic)","Plagl1"
"Hsd3b7.1",1.92154647739727e-23,-0.419617397889512,0.283,0.307,5.42894526259049e-19,"FAPs (Adipogenic)","Hsd3b7"
"Cpe.2",5.34152304021105e-23,-0.488858934151618,0.062,0.118,1.50914050455083e-18,"FAPs (Adipogenic)","Cpe"
"Pcolce2.2",5.42289717120023e-23,-1.21488039966836,0.631,0.514,1.5321311377792e-18,"FAPs (Adipogenic)","Pcolce2"
"Ogt",5.58209903763059e-23,-0.523473946559593,0.44,0.407,1.57711044110177e-18,"FAPs (Adipogenic)","Ogt"
"Ntn1.2",7.38831311733197e-23,-0.519046373608178,0.312,0.33,2.0874201050398e-18,"FAPs (Adipogenic)","Ntn1"
"Zfp385a.2",8.08986736724597e-23,-0.593571343262621,0.306,0.319,2.285630227268e-18,"FAPs (Adipogenic)","Zfp385a"
"Plac9a.2",1.61501968224599e-22,-0.363930442304673,0.122,0.176,4.5629151082496e-18,"FAPs (Adipogenic)","Plac9a"
"Crebrf",4.14591507145826e-22,-0.2873642336409,0.161,0.214,1.1713453851391e-17,"FAPs (Adipogenic)","Crebrf"
"Pura",5.72399944668677e-22,-0.435646926945275,0.804,0.616,1.61720156367241e-17,"FAPs (Adipogenic)","Pura"
"Adamts2",1.04330327564373e-21,-0.375452977667185,0.896,0.694,2.94764474467623e-17,"FAPs (Adipogenic)","Adamts2"
"Tcn2",1.07452544072213e-21,-0.396363945931821,0.333,0.343,3.03585672767223e-17,"FAPs (Adipogenic)","Tcn2"
"Srsf5",1.27327252031265e-21,-0.341913828353409,0.909,0.741,3.59737685163933e-17,"FAPs (Adipogenic)","Srsf5"
"Gabarapl2",2.470561702291e-21,-0.406877718823098,0.804,0.624,6.98007797748277e-17,"FAPs (Adipogenic)","Gabarapl2"
"Cyp2d22",2.93996536725734e-21,-0.289453013023966,0.137,0.19,8.30628415211217e-17,"FAPs (Adipogenic)","Cyp2d22"
"Pdzd2",5.56854201038632e-21,-0.251559083284093,0.104,0.158,1.57328017419445e-16,"FAPs (Adipogenic)","Pdzd2"
"Ctgf.2",6.73105567190024e-21,-0.285449547157724,0.482,0.325,1.90172515898198e-16,"FAPs (Adipogenic)","Ctgf"
"Rnd3",7.92337071594487e-21,-0.515780709337281,0.485,0.438,2.2385899283759e-16,"FAPs (Adipogenic)","Rnd3"
"mt-Nd2",1.3286632496234e-20,-0.523247067807163,0.964,0.887,3.753872279161e-16,"FAPs (Adipogenic)","mt-Nd2"
"Ntn4.2",2.42573203058834e-20,-0.359399179476121,0.196,0.24,6.85342070602123e-16,"FAPs (Adipogenic)","Ntn4"
"Ssc5d.1",2.71965109292476e-20,-0.465660857906256,0.491,0.445,7.68383023284033e-16,"FAPs (Adipogenic)","Ssc5d"
"Tmem140",4.60175663793821e-20,-0.397654235192518,0.263,0.289,1.30013430291668e-15,"FAPs (Adipogenic)","Tmem140"
"H2-K1",1.16083242194342e-19,-0.29786239722751,0.94,0.851,3.27969984171674e-15,"FAPs (Adipogenic)","H2-K1"
"Npr1.2",1.24218861152835e-19,-0.258093085691176,0.083,0.134,3.50955548415105e-15,"FAPs (Adipogenic)","Npr1"
"Ggh",1.32411458015114e-19,-0.42351711567801,0.654,0.53,3.74102092330102e-15,"FAPs (Adipogenic)","Ggh"
"Pltp",4.17266097824342e-19,-0.336103632414339,0.148,0.197,1.17890190618311e-14,"FAPs (Adipogenic)","Pltp"
"F3.2",5.03413309833154e-19,-0.742611064709201,0.654,0.555,1.42229362427161e-14,"FAPs (Adipogenic)","F3"
"Tnfsf12",1.02099625997457e-18,-0.464370421655975,0.643,0.512,2.88462073330616e-14,"FAPs (Adipogenic)","Tnfsf12"
"Spry1.2",1.26335155186284e-18,-0.593711565044938,0.426,0.397,3.56934713947809e-14,"FAPs (Adipogenic)","Spry1"
"Pdgfra.2",1.32303618295306e-18,-0.316280018365455,0.874,0.733,3.73797412769727e-14,"FAPs (Adipogenic)","Pdgfra"
"Stxbp6.2",1.90638690350999e-18,-0.303793302693575,0.136,0.182,5.38611491848676e-14,"FAPs (Adipogenic)","Stxbp6"
"Plscr4",3.53651810329136e-18,-0.411536712542135,0.3,0.309,9.99172459722907e-14,"FAPs (Adipogenic)","Plscr4"
"Swt1.2",4.05969808164896e-18,-0.318520231865266,0.37,0.238,1.14698649900828e-13,"FAPs (Adipogenic)","Swt1"
"Bmp2.2",7.61784945338273e-18,-0.55528364742843,0.2,0.237,2.15227100606422e-13,"FAPs (Adipogenic)","Bmp2"
"Naalad2",7.63520798488934e-18,-0.468062712499506,0.42,0.391,2.15717531197078e-13,"FAPs (Adipogenic)","Naalad2"
"Rap1b.2",8.71984425002736e-18,-0.329547614485391,0.932,0.761,2.46361759596023e-13,"FAPs (Adipogenic)","Rap1b"
"Gm10115",9.85377827839655e-18,-0.390704887036539,0.219,0.25,2.78398797699538e-13,"FAPs (Adipogenic)","Gm10115"
"Frmd6",1.08398803272532e-17,-0.466631607871949,0.705,0.564,3.06259138885885e-13,"FAPs (Adipogenic)","Frmd6"
"Fgf18.2",1.13992867699904e-17,-0.324275353790165,0.156,0.199,3.22064049112538e-13,"FAPs (Adipogenic)","Fgf18"
"Tgfbr3",1.8360364745588e-17,-0.414507932360079,0.68,0.561,5.18735385157099e-13,"FAPs (Adipogenic)","Tgfbr3"
"Ifi203.2",2.42705701606709e-17,-0.93243391438553,0.63,0.534,6.85716418749434e-13,"FAPs (Adipogenic)","Ifi203"
"Errfi1.2",3.85930828802618e-17,-0.750694185229363,0.764,0.645,1.09037037061604e-12,"FAPs (Adipogenic)","Errfi1"
"Rpl12",4.54227501010337e-17,0.277939056995371,0.717,0.571,1.28332895860451e-12,"FAPs (Adipogenic)","Rpl12"
"Cxcl14.2",4.82494803395925e-17,-0.277950641352493,0.76,0.572,1.36319256803451e-12,"FAPs (Adipogenic)","Cxcl14"
"Gm9846.2",5.73753732106084e-17,-0.696199461293223,0.77,0.638,1.62102641931932e-12,"FAPs (Adipogenic)","Gm9846"
"Uap1.2",6.69990808345342e-17,-0.982039177194266,0.84,0.679,1.89292503081809e-12,"FAPs (Adipogenic)","Uap1"
"Arl4d.2",7.69929379791926e-17,-0.339803830509471,0.092,0.137,2.17528147672613e-12,"FAPs (Adipogenic)","Arl4d"
"Irf1",8.42553508921251e-17,-0.81606412172201,0.531,0.465,2.38046642875521e-12,"FAPs (Adipogenic)","Irf1"
"Amotl1",1.02695177244995e-16,-0.519833504740848,0.666,0.522,2.90144684270284e-12,"FAPs (Adipogenic)","Amotl1"
"Engase.2",1.17068427752955e-16,-0.306033279391286,0.092,0.138,3.30753428930425e-12,"FAPs (Adipogenic)","Engase"
"Ephx1",1.41745939187248e-16,-0.368435226296257,0.229,0.254,4.00474801985731e-12,"FAPs (Adipogenic)","Ephx1"
"Casp4",1.64130384655829e-16,-0.278200609110926,0.536,0.346,4.63717575768113e-12,"FAPs (Adipogenic)","Casp4"
"Tmem159",3.71527741029838e-16,-0.465882141456251,0.545,0.454,1.0496773267316e-11,"FAPs (Adipogenic)","Tmem159"
"Gstm2",4.41613383683317e-16,-0.433916487181329,0.742,0.577,1.24769029292048e-11,"FAPs (Adipogenic)","Gstm2"
"Tmem204.2",4.76047070294852e-16,-0.304690423698653,0.17,0.211,1.34497578770405e-11,"FAPs (Adipogenic)","Tmem204"
"Pgf.2",5.39939803036349e-16,-0.412371838771789,0.097,0.142,1.5254919255186e-11,"FAPs (Adipogenic)","Pgf"
"Mfap2.2",1.18994969858645e-15,-0.571984305849088,0.655,0.57,3.36196488341629e-11,"FAPs (Adipogenic)","Mfap2"
"Zfp945",1.36622679154206e-15,-0.294453490414322,0.201,0.234,3.86000055414377e-11,"FAPs (Adipogenic)","Zfp945"
"Hsph1.2",1.59772412995991e-15,-0.711367728893159,0.637,0.422,4.51404998437575e-11,"FAPs (Adipogenic)","Hsph1"
"Sema5a.2",1.66938276304497e-15,-0.364157000156275,0.214,0.244,4.71650712043094e-11,"FAPs (Adipogenic)","Sema5a"
"Egfr",2.39999577303795e-15,-0.451638886314004,0.75,0.575,6.78070805756411e-11,"FAPs (Adipogenic)","Egfr"
"Pim3",2.71133348167198e-15,-0.292338472441639,0.435,0.282,7.66033048576784e-11,"FAPs (Adipogenic)","Pim3"
"Klf13",3.52042787549891e-15,-0.503895187453589,0.593,0.481,9.94626487664706e-11,"FAPs (Adipogenic)","Klf13"
"Clk1",4.11055097201842e-15,-0.453572045212545,0.736,0.572,1.16135396612436e-10,"FAPs (Adipogenic)","Clk1"
"Klhl24",4.56260977669011e-15,-0.259790815734861,0.161,0.199,1.28907414020826e-10,"FAPs (Adipogenic)","Klhl24"
"Rab6b",6.0630059292623e-15,-0.256524238048329,0.146,0.183,1.71298106519448e-10,"FAPs (Adipogenic)","Rab6b"
"Grn.2",7.10330424714178e-15,-0.297146800200553,0.905,0.709,2.00689654894497e-10,"FAPs (Adipogenic)","Grn"
"Lpar1.1",8.65727721040982e-15,-0.359665610622453,0.836,0.648,2.44594053025709e-10,"FAPs (Adipogenic)","Lpar1"
"Tmbim1",9.19710573598135e-15,-0.513833953784413,0.652,0.509,2.59845828358681e-10,"FAPs (Adipogenic)","Tmbim1"
"Bnip3l",9.55693904722099e-15,-0.337823052614509,0.797,0.613,2.70012198901135e-10,"FAPs (Adipogenic)","Bnip3l"
"Sdf4.1",1.01620477910595e-14,-0.278662120158285,0.886,0.694,2.87108336240804e-10,"FAPs (Adipogenic)","Sdf4"
"Fyn.2",1.14321338876577e-14,-0.487599202049909,0.61,0.486,3.22992078727992e-10,"FAPs (Adipogenic)","Fyn"
"Asah1",1.40210103253729e-14,-0.426995457993055,0.732,0.553,3.9613560472276e-10,"FAPs (Adipogenic)","Asah1"
"Akap13",1.68661371919906e-14,-0.392569546152986,0.759,0.589,4.76518974085312e-10,"FAPs (Adipogenic)","Akap13"
"Zfhx4",1.90243898710032e-14,-0.45541934099153,0.683,0.543,5.37496087025453e-10,"FAPs (Adipogenic)","Zfhx4"
"mt-Nd5.1",2.06439069049382e-14,-0.445558207854727,0.891,0.76,5.83252301785219e-10,"FAPs (Adipogenic)","mt-Nd5"
"Mnda",2.104742812945e-14,-0.722234311704253,0.641,0.516,5.94652986941352e-10,"FAPs (Adipogenic)","Mnda"
"Mbnl1",2.27861930583048e-14,-0.405991915985213,0.805,0.626,6.43778312476286e-10,"FAPs (Adipogenic)","Mbnl1"
"Pard3b",4.1041831553369e-14,-0.302100728087335,0.206,0.232,1.15955486687733e-09,"FAPs (Adipogenic)","Pard3b"
"Ssh2",5.3992401328352e-14,-0.441019008931009,0.375,0.349,1.52544731472993e-09,"FAPs (Adipogenic)","Ssh2"
"Ndrg2.2",6.39363002608892e-14,-0.359500733436096,0.253,0.271,1.8063922912709e-09,"FAPs (Adipogenic)","Ndrg2"
"Igfbp7.2",8.70541621746984e-14,-0.256126229598602,0.98,0.918,2.45954124392175e-09,"FAPs (Adipogenic)","Igfbp7"
"Dnaja4",1.12013190359523e-13,-0.337335634280555,0.253,0.169,3.16470866722761e-09,"FAPs (Adipogenic)","Dnaja4"
"Tns1.2",1.14891439585653e-13,-0.437293553074507,0.453,0.402,3.24602784261345e-09,"FAPs (Adipogenic)","Tns1"
"Gabarapl1",1.44129672802919e-13,-0.430692950275606,0.614,0.488,4.07209564570087e-09,"FAPs (Adipogenic)","Gabarapl1"
"Phactr2",1.54198483371499e-13,-0.498040298571657,0.453,0.396,4.35656975069497e-09,"FAPs (Adipogenic)","Phactr2"
"Csrnp1",1.8439765888613e-13,-0.313668565371291,0.628,0.42,5.20978705650983e-09,"FAPs (Adipogenic)","Csrnp1"
"Gm12216",2.13196619479525e-13,-0.421916625977585,0.213,0.241,6.02344409015503e-09,"FAPs (Adipogenic)","Gm12216"
"Gdf10.2",2.83790261585217e-13,-0.505955384545293,0.116,0.156,8.01792626056714e-09,"FAPs (Adipogenic)","Gdf10"
"Cmklr1.2",5.20900283539235e-13,-0.393246368796798,0.27,0.28,1.4716995710834e-08,"FAPs (Adipogenic)","Cmklr1"
"Hspb8.2",5.39085578050535e-13,-0.374505645202428,0.593,0.384,1.52307848366618e-08,"FAPs (Adipogenic)","Hspb8"
"Hes1",5.88862664759285e-13,-0.664511459809502,0.528,0.467,1.66371368674441e-08,"FAPs (Adipogenic)","Hes1"
"Gaa.2",7.17199563551592e-13,-0.460200151485813,0.6,0.474,2.02630392690231e-08,"FAPs (Adipogenic)","Gaa"
"Dnajb1.2",7.64241617975347e-13,-0.782408463089086,0.817,0.554,2.15921184326575e-08,"FAPs (Adipogenic)","Dnajb1"
"Dlk1.2",7.96527855804202e-13,-0.789653309257129,0.149,0.097,2.25043015100361e-08,"FAPs (Adipogenic)","Dlk1"
"C1qtnf2.2",8.25923836444773e-13,-0.489953995226085,0.512,0.444,2.33348261510742e-08,"FAPs (Adipogenic)","C1qtnf2"
"Ifit1.2",8.89169102823955e-13,-0.431273896219019,0.295,0.209,2.51216946620852e-08,"FAPs (Adipogenic)","Ifit1"
"Tmem158.2",1.10125795962578e-12,-0.383728388383895,0.371,0.243,3.11138411333072e-08,"FAPs (Adipogenic)","Tmem158"
"Mitf",1.2844093980136e-12,-0.258638066308116,0.138,0.171,3.62884187220782e-08,"FAPs (Adipogenic)","Mitf"
"Dab2.2",1.68235112842274e-12,-0.254944633265187,0.553,0.361,4.75314664313275e-08,"FAPs (Adipogenic)","Dab2"
"Hk2.2",2.14445582357925e-12,-0.540927228098508,0.629,0.421,6.05873103835846e-08,"FAPs (Adipogenic)","Hk2"
"Tnrc6b",4.93185308133192e-12,-0.415374312389287,0.477,0.412,1.39339645106871e-07,"FAPs (Adipogenic)","Tnrc6b"
"Pnp",5.41409806040944e-12,-0.507966458598072,0.857,0.68,1.52964512500748e-07,"FAPs (Adipogenic)","Pnp"
"Fam129a",6.50826707471265e-12,-0.419924889405612,0.603,0.485,1.83878069661857e-07,"FAPs (Adipogenic)","Fam129a"
"Lysmd2",7.4147115149072e-12,-0.50919134284945,0.654,0.522,2.09487844430673e-07,"FAPs (Adipogenic)","Lysmd2"
"Sbsn.2",1.26101941341572e-11,-0.504375750955533,0.225,0.154,3.56275814872344e-07,"FAPs (Adipogenic)","Sbsn"
"Mt2.2",2.35319633502473e-11,-2.22107025059691,0.917,0.792,6.64848560534537e-07,"FAPs (Adipogenic)","Mt2"
"Col3a1.2",3.53536595209410e-11,-0.487856794274478,0.996,0.969,9.98846942445147e-07,"FAPs (Adipogenic)","Col3a1"
"C4b",3.85549690343831e-11,-0.595312993568392,0.164,0.192,1.08929354012842e-06,"FAPs (Adipogenic)","C4b"
"Fuca1",4.59190381496085e-11,-0.304658806261318,0.842,0.642,1.29735058484089e-06,"FAPs (Adipogenic)","Fuca1"
"Fgfr1.2",7.00622911933873e-11,-0.253325748032615,0.924,0.757,1.97946991308677e-06,"FAPs (Adipogenic)","Fgfr1"
"Slc43a3.2",7.30760661824971e-11,-0.317149807029858,0.804,0.526,2.06461809785409e-06,"FAPs (Adipogenic)","Slc43a3"
"Mafb.2",9.20630932544924e-11,-0.546250964347968,0.57,0.49,2.60105857371917e-06,"FAPs (Adipogenic)","Mafb"
"Slc29a1",9.63239897658299e-11,-0.405278414401647,0.796,0.61,2.72144168285399e-06,"FAPs (Adipogenic)","Slc29a1"
"Atf4",1.18349133679896e-10,-0.352652937994027,0.935,0.777,3.3437180738581e-06,"FAPs (Adipogenic)","Atf4"
"Fst.1",1.191689663253e-10,-0.446095952440624,0.69,0.484,3.36688080558871e-06,"FAPs (Adipogenic)","Fst"
"Gadd45g.1",1.30420987166755e-10,-0.911303920297035,0.852,0.691,3.68478415042234e-06,"FAPs (Adipogenic)","Gadd45g"
"Ppp1r10",1.99755530701761e-10,-0.330180664429222,0.566,0.376,5.64369300891685e-06,"FAPs (Adipogenic)","Ppp1r10"
"Gpnmb",2.2361243409312e-10,-0.372191114060945,0.183,0.207,6.31772210043291e-06,"FAPs (Adipogenic)","Gpnmb"
"Dtx3",2.53325638704717e-10,-0.393381719505866,0.42,0.367,7.15720927032437e-06,"FAPs (Adipogenic)","Dtx3"
"Mafk",5.8083597654025e-10,-0.447045025545579,0.328,0.308,1.64103588451917e-05,"FAPs (Adipogenic)","Mafk"
"Zfp503",6.77125852199433e-10,-0.265339548288143,0.484,0.328,1.91308367021906e-05,"FAPs (Adipogenic)","Zfp503"
"Gadd45b.2",7.54841876548943e-10,-0.381430713729205,0.869,0.612,2.13265475381373e-05,"FAPs (Adipogenic)","Gadd45b"
"Mxd4",8.92767571554146e-10,-0.360547668312012,0.765,0.574,2.52233621991193e-05,"FAPs (Adipogenic)","Mxd4"
"Daglb.2",1.09674419106394e-09,-0.362890170562936,0.234,0.16,3.09863136301295e-05,"FAPs (Adipogenic)","Daglb"
"Pthlh",1.12876015756956e-09,-0.339630566763275,0.124,0.154,3.18908607318128e-05,"FAPs (Adipogenic)","Pthlh"
"Cp.2",1.35800067700414e-09,-0.502480292246622,0.324,0.317,3.8367593127398e-05,"FAPs (Adipogenic)","Cp"
"Jhdm1d",1.45645323441382e-09,-0.332092482458477,0.253,0.259,4.11491732318936e-05,"FAPs (Adipogenic)","Jhdm1d"
"Os9",2.18651832190636e-09,-0.356962024656068,0.714,0.54,6.17757021488205e-05,"FAPs (Adipogenic)","Os9"
"Zbtb4",2.22125605919243e-09,-0.316885406021696,0.279,0.276,6.27571474403636e-05,"FAPs (Adipogenic)","Zbtb4"
"Dusp3",2.24799406118459e-09,-0.399184755884493,0.385,0.344,6.35125762106482e-05,"FAPs (Adipogenic)","Dusp3"
"Ccnd2",2.79672639585175e-09,-0.2548948488205,0.586,0.394,7.90159108619996e-05,"FAPs (Adipogenic)","Ccnd2"
"Id3",2.80537258212671e-09,-0.747689054036289,0.931,0.801,7.92601915628258e-05,"FAPs (Adipogenic)","Id3"
"Snx21.2",2.88518373000734e-09,-0.277216384685817,0.416,0.278,8.15150959238973e-05,"FAPs (Adipogenic)","Snx21"
"Ptrf.2",2.91799865738056e-09,-0.256880622120787,0.91,0.763,8.24422160669731e-05,"FAPs (Adipogenic)","Ptrf"
"Kcnk2.2",3.64266470372397e-09,-0.276276334778249,0.111,0.139,0.000102916205874313,"FAPs (Adipogenic)","Kcnk2"
"Pfkp.1",3.7561556520858e-09,-0.25158610085616,0.514,0.34,0.00010612266563838,"FAPs (Adipogenic)","Pfkp"
"Maff",4.73347453877625e-09,-0.881511261614302,0.516,0.422,0.000133734856144045,"FAPs (Adipogenic)","Maff"
"Coro2b",4.82276377749094e-09,-0.255850319340455,0.185,0.202,0.000136257545005452,"FAPs (Adipogenic)","Coro2b"
"Reck",4.96786354460212e-09,-0.298592288177658,0.199,0.213,0.000140357048725644,"FAPs (Adipogenic)","Reck"
"Irgm1",5.72827718377025e-09,-0.271748935871647,0.405,0.288,0.000161841015273061,"FAPs (Adipogenic)","Irgm1"
"Coq10b",8.9858412255427e-09,-0.337018064644028,0.614,0.398,0.000253876972145258,"FAPs (Adipogenic)","Coq10b"
"Insig1",2.66137440464837e-08,-0.349896122217535,0.445,0.305,0.000751918110545303,"FAPs (Adipogenic)","Insig1"
"Nmb.2",2.66898973634289e-08,-0.524310218081951,0.363,0.246,0.000754069670208956,"FAPs (Adipogenic)","Nmb"
"Tmeff2.2",2.98043450758352e-08,-0.279867836621332,0.448,0.309,0.000842062161427572,"FAPs (Adipogenic)","Tmeff2"
"Selenbp1",3.86092906386445e-08,-0.375323383084313,0.264,0.257,0.00109082828841362,"FAPs (Adipogenic)","Selenbp1"
"Boc.2",4.23969146985374e-08,-0.394965716551742,0.307,0.291,0.00119784003097778,"FAPs (Adipogenic)","Boc"
"Spry2",4.53657059032136e-08,-0.547898085686267,0.6,0.498,0.00128171728888349,"FAPs (Adipogenic)","Spry2"
"Abca1",7.23165104062578e-08,-0.336820989195703,0.28,0.273,0.002043158368508,"FAPs (Adipogenic)","Abca1"
"Nfkbiz",1.15209580707846e-07,-0.312585299150583,0.708,0.494,0.00325501628373877,"FAPs (Adipogenic)","Nfkbiz"
"Rras",1.39362466651754e-07,-0.348567560400668,0.785,0.574,0.003937407770312,"FAPs (Adipogenic)","Rras"
"Atp6ap2",1.73721936999118e-07,-0.402860178901571,0.666,0.502,0.00490816588603608,"FAPs (Adipogenic)","Atp6ap2"
"Rpl10",1.8893370899447e-07,-0.279008086335793,0.795,0.676,0.00533794408022076,"FAPs (Adipogenic)","Rpl10"
"Hsd17b11",2.44818254417625e-07,-0.334273803924619,0.326,0.299,0.00691685014206116,"FAPs (Adipogenic)","Hsd17b11"
"Prss23.2",2.67867711868796e-07,-0.258390583211169,0.857,0.65,0.0075680664634291,"FAPs (Adipogenic)","Prss23"
"Cdon.2",3.54951818014165e-07,-0.392583436406287,0.297,0.282,0.0100284537143542,"FAPs (Adipogenic)","Cdon"
"Lama4",3.9019942035732e-07,-0.372230766525964,0.812,0.608,0.0110243042233554,"FAPs (Adipogenic)","Lama4"
